System.Time_Stamp,vtti.timestamp,FOT_Control.Speed,Head_Unit.Longitude,Head_Unit.Latitude,Head_Unit.MSL_Altitude,IMU.Gyro_X,IMU.Gyro_Y,IMU.Gyro_Z,IMU.Accel_X,IMU.Accel_Y,IMU.Accel_Z
6557,657299,8.528646, , , ,0,0,-0.325195,-0.0899,-0.0116,-0.9889
6558,657400,8.441841, , , ,0.325195,0.325195,0,-0.0957,-0.0087,-0.9976
6559,657500,8.350695, , , ,0,0.650391,-0.325195,-0.087,-0.0261,-0.9918
6560,657600,8.259549, , , , , , ,-0.1073,-0.0261,-0.9831
6561,657699,8.133681, , , ,-0.325195,0,0,-0.116,-0.0029,-1.0092
6562,657800,8.020834,121.486,31.29418,27,-0.325195,-0.650391,-0.325195,-0.1189,-0.0319,-0.9947
6563,657900,7.881945, , , ,-0.650391,0,0,-0.1276,-0.0116,-0.9802
6564,657999,7.777778, , , ,0.975586,0,-0.325195,-0.1218,0.0029,-0.9889
6565,658100,7.643229, , , ,0,0,0,-0.1334,-0.0464,-1.0034
6566,658199,7.5, , , ,0.650391,0.650391,0,-0.1392,-0.0406,-1.0063
6567,658300,7.400174, , , ,-0.975586,0,-0.325195,-0.1189,-0.0232,-0.9628
6568,658399,7.239583, , , ,0,-0.650391,-0.325195,-0.1073,-0.0174,-0.9367
6569,658500,7.118056, , , ,0.975586,-2.276367,0,-0.1044,-0.0087,-0.9541
6570,658600,6.909722, , , ,0.325195,-2.601563,0,-0.1711,-0.0725,-1.0469
6571,658700,6.848958, , , , , , ,-0.1972,-0.087,-1.0585
6572,658799,6.757813,121.485962,31.294197,26,-2.276367,2.276367,-0.325195,-0.1566,-0.0232,-0.9657
6573,658900,6.597222, , , ,-0.325195,2.926758,-0.650391,-0.1363,0.0087,-0.9425
6574,658999,6.467014, , , ,0,2.276367,0,-0.0754,-0.0116,-1.015
6575,659100,6.371528, , , ,0,0,-0.325195,-0.0493,-0.0435,-1.0324
6576,659199,6.219618, , , ,-1.951172,-0.975586,0,-0.0986,-0.0464,-0.9976
6577,659300,6.132813, , , ,-1.625977,0,0,-0.1044,0,-0.9802
6578,659399,6.019966, , , ,0,0,0,-0.1073,0.0319,-0.9715
6579,659500,5.902778, , , ,0,-0.650391,0.325195,-0.1276,0,-0.9831
6580,659600,5.789931, , , ,0,0,0.325195,-0.1363,-0.029,-0.9947
6581,659700,5.638021, , , ,0,0,0.325195,-0.145,-0.0145,-1.0034
6582,659800,5.499132,121.485924,31.294247,26, , , ,-0.1508,-0.0116,-0.9976
6583,659899,5.355903, , , ,-0.325195,0.325195,0.650391,-0.1508,-0.0116,-0.9918
6584,660000,5.217014, , , ,-0.650391,0.325195,0.325195,-0.1421,-0.0174,-0.986
6585,660099,5.060764, , , ,0,0.325195,0.325195,-0.1363,-0.0029,-0.9831
6586,660200,4.921875, , , ,0,0,0,-0.1305,-0.0203,-1.0005
6587,660299,4.787327, , , ,0,0,0.325195,-0.1218,-0.0232,-0.9918
6588,660400,4.652778, , , ,-0.325195,0,0,-0.1218,-0.0406,-1.0034
6589,660499,4.53125, , , ,-0.325195,0,0,-0.116,-0.0174,-0.9976
6590,660600,4.422743, , , ,-0.325195,0,0,-0.0957,-0.0145,-0.9889
6591,660700,4.296875, , , ,0,0.325195,0,-0.0899,-0.0058,-0.9773
6592,660800,4.21007,121.485909,31.294292,27, , , ,-0.0841,-0.0406,-1.0063
6593,660899,4.097222, , , ,0,0.650391,0,-0.087,-0.0348,-0.9889
6594,661000,4.006077, , , ,-0.325195,0.325195,-0.325195,-0.0812,-0.0261,-0.986
6595,661099,3.89757, , , ,-0.975586,-0.325195,0,-0.0899,-0.0348,-0.9889
6596,661200,3.780382, , , ,-0.975586,-0.325195,0,-0.1102,-0.0174,-0.9889
6597,661299,3.680556, , , ,0,0,0,-0.1131,-0.0261,-1.0034
6598,661400,3.563368, , , ,0.650391,0,0,-0.1218,-0.0029,-0.9715
6599,661499,3.424479, , , ,0,0,-0.325195,-0.145,-0.0377,-1.0005
6600,661600,3.28125, , , ,0,-0.325195,0,-0.1682,-0.0377,-0.9976
6601,661700,3.107639, , , ,-0.650391,-0.325195,-0.650391,-0.1682,-0.0348,-0.986
6602,661800,2.934028,121.48587,31.29434,28, , , ,-0.1711,-0.0203,-0.9802
6603,661899,2.777778, , , ,-0.325195,0,0,-0.1595,-0.0261,-0.9889
6604,662000,2.595486, , , ,-0.650391,0,0,-0.1479,-0.0377,-1.0034
6605,662099,2.452257, , , ,-1.300781,0.650391,0,-0.145,-0.0377,-0.9918
6606,662200,2.330729, , , ,-0.650391,0,-0.325195,-0.1421,-0.0145,-0.986
6607,662300,2.139757, , , ,-0.650391,0,0,-0.1624,-0.0029,-0.9918
6608,662399,1.983507, , , ,0.650391,0,-0.325195,-0.1566,-0.0145,-0.9831
6609,662500,1.853299, , , ,-0.325195,0,0,-0.1595,-0.0348,-0.9889
6610,662599,1.627604, , , ,-0.325195,-0.325195,-0.325195,-0.145,-0.0319,-0.9976
6611,662700,1.527778, , , ,-0.650391,0,-0.325195,-0.1392,-0.0174,-0.9918
6612,662800,1.345486,121.48584,31.294313,27,0,0,0,-0.1276,-0.0174,-0.9918
6613,662900,1.263021, , , , , , ,-0.116,-0.0203,-0.986
6614,662999,1.124132, , , ,-0.325195,0,-0.325195,-0.116,-0.0203,-0.9889
6615,663100,0.972222, , , ,0,0,-0.325195,-0.1131,-0.0232,-0.9918
6616,663199,0.859375, , , ,-0.325195,0,0,-0.1102,-0.0174,-0.9889
6617,663300,0.685764, , , ,-0.325195,0,0,-0.1073,-0.0203,-0.9889
6618,663399,0.581597, , , ,-0.325195,0,0,-0.1073,-0.0232,-0.9918
6619,663500,0.425347, , , ,-0.325195,0.325195,0,-0.1015,-0.0232,-0.9889
6620,663599,0.334201, , , ,-0.650391,0,-0.325195,-0.1044,-0.0203,-0.9889
6621,663700,0.147569, , , ,0,0,0,-0.1073,-0.0174,-0.9918
6622,663800, ,121.485825,31.2943,27,-0.325195,-0.325195,-0.325195,-0.1073,-0.0203,-0.9918
6623,663900,0, , , ,-0.325195,0,-0.325195,-0.0174,-0.0232,-1.0092
6624,664000,0, , , , , , ,0.0551,-0.0203,-1.0005
6625,664099,0, , , ,0,0.650391,0,-0.0029,-0.0174,-0.9657
6626,664200,0, , , ,-0.325195,0,-0.325195,0,-0.0174,-0.9773
6627,664299,0, , , ,0,0,0,0.0261,-0.0203,-1.0034
6628,664400,0, , , ,-0.325195,-0.325195,-0.325195,0,-0.0203,-0.9831
6629,664499,0, , , ,-0.650391,0,-0.325195,0.0058,-0.0174,-0.9918
6630,664600,0, , , ,-0.325195,0,0,0.0174,-0.0203,-0.9947
6631,664699,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0203,-0.9831
6632,664800,0,121.485817,31.294283,28,-0.325195,0,-0.325195,0.0087,-0.0174,-0.9976
6633,664900,0, , , ,0,0,-0.325195,0.0087,-0.0174,-0.9889
6634,665000,0, , , , , , ,0.0087,-0.0203,-0.9889
6635,665099,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9918
6636,665200,0, , , ,0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6637,665299,0, , , ,0,0,-0.325195,0.0087,-0.0203,-0.9918
6638,665400,0, , , ,-0.650391,0,-0.325195,0.0087,-0.0232,-0.9889
6639,665499,0, , , ,-0.650391,0,-0.325195,0.0058,-0.0203,-0.9889
6640,665600,0, , , ,0,0,0,0.0116,-0.0174,-0.9918
6641,665699,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9889
6642,665800,0,121.485817,31.294279,28,-0.650391,0,-0.325195,0.0087,-0.0203,-0.9918
6643,665900,0, , , ,-0.650391,-0.325195,-0.325195,0.0087,-0.0203,-0.9918
6644,666000,0, , , , , , ,0.0087,-0.0203,-0.9889
6645,666099,0, , , ,-0.325195,0,-0.325195,0.0116,-0.0203,-0.9947
6646,666200,0, , , ,-0.325195,0,-0.325195,0.0058,-0.0203,-0.9889
6647,666299,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6648,666400,0, , , ,0,0,0,0.0087,-0.0203,-0.9918
6649,666499,0, , , ,-0.650391,-0.325195,-0.325195,0.0087,-0.0203,-0.9889
6650,666600,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6651,666699,0, , , ,0,0,0,0.0087,-0.0203,-0.9918
6652,666800,0,121.485817,31.294266,28,0,0,0,0.0087,-0.0203,-0.9918
6653,666900,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6654,667000,0, , , , , , ,0.0087,-0.0203,-0.9889
6655,667099,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6656,667200,0, , , ,-0.650391,0,-0.325195,0.0087,-0.0203,-0.9918
6657,667299,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0174,-0.9889
6658,667400,0, , , ,-0.325195,-0.325195,-0.325195,0.0087,-0.0203,-0.9918
6659,667499,0, , , ,-0.650391,0,-0.325195,0.0087,-0.0203,-0.9918
6660,667600,0, , , ,0,0,-0.325195,0.0087,-0.0203,-0.9889
6661,667699,0, , , ,-0.650391,-0.325195,0,0.0087,-0.0203,-0.9918
6662,667800,0,121.485817,31.29426,29,0,0,-0.325195,0.0058,-0.0203,-0.9918
6663,667900,0, , , ,0,0,-0.325195,0.0087,-0.0203,-0.9889
6664,668000,0, , , , , , ,0.0087,-0.0203,-0.9918
6665,668100,0, , , ,0,0,-0.325195,0.0087,-0.0203,-0.9918
6666,668200,0, , , ,-0.650391,0,0,0.0087,-0.0203,-0.9889
6667,668300,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0174,-0.9889
6668,668400, , , , ,-0.325195,0,0,0.0087,-0.0203,-0.9918
6669,668499,0, , , ,-0.650391,0.325195,0,0.0058,-0.0203,-0.9889
6670,668600,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6671,668699,0, , , ,-0.650391,0,-0.325195,0.0087,-0.0203,-0.9918
6672,668800,0,121.485802,31.294266,29,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6673,668900,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6674,669000,0, , , , , , ,0.0087,-0.0203,-0.9918
6675,669099,0, , , ,-0.325195,0,-0.650391,0.0087,-0.0203,-0.9918
6676,669200,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9889
6677,669299,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6678,669400,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6679,669499,0, , , ,0,0,0,0.0087,-0.0203,-0.9889
6680,669600,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9918
6681,669699,0, , , ,-0.650391,0,0,0.0087,-0.0174,-0.9918
6682,669800,0,121.485802,31.294273,29,-0.650391,0,-0.325195,0.0087,-0.0203,-0.9918
6683,669900,0, , , ,-0.650391,0,0,0.0087,-0.0203,-0.9889
6684,670000,0, , , , , , ,0.0087,-0.0203,-0.9918
6685,670099,0, , , ,0.325195,0,-0.325195,0.0087,-0.0174,-0.9918
6686,670200,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9889
6687,670299,0, , , ,-0.650391,0,0,0.0087,-0.0203,-0.9918
6688,670400,0, , , ,-0.325195,0,0,0.0058,-0.0203,-0.9918
6689,670499,0, , , ,0,0,0,0.0087,-0.0203,-0.9889
6690,670600,0, , , ,-0.325195,-0.325195,-0.325195,0.0087,-0.0203,-0.9918
6691,670700, , , , ,-0.650391,-0.325195,0,0.0087,-0.0203,-0.9918
6692,670800,0,121.485802,31.294273,29,0,0,0,0.0087,-0.0174,-0.9889
6693,670900,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9889
6694,671000,0, , , , , , ,0.0058,-0.0203,-0.9918
6695,671100,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0174,-0.9889
6696,671200,0, , , ,-0.325195,0,0,0.0087,-0.0174,-0.9889
6697,671300,0, , , ,0.325195,0,0,0.0087,-0.0203,-0.9918
6698,671400,0, , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6699,671500,0, , , ,-0.650391,0,-0.325195,0.0087,-0.0174,-0.9918
6700,671600,0, , , ,0,0,-0.650391,0.0058,-0.0203,-0.9889
6701,671701, , , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6702,671800,0,121.485802,31.294277,29,-0.325195,0,-0.325195,0.0087,-0.0174,-0.9918
6703,671900,0, , , ,-0.650391,0,0,0.0087,-0.0174,-0.9918
6704,672000,0, , , , , , ,0.0087,-0.0203,-0.9889
6705,672099,0, , , ,0,0,-0.325195,0.0087,-0.0203,-0.9918
6706,672200,0, , , ,0,0,0,0.0087,-0.0174,-0.9889
6707,672299,0, , , ,0,0,0,0.0087,-0.0203,-0.9889
6708,672400,0, , , ,0,-0.650391,-0.325195,0.0087,-0.0203,-0.9918
6709,672499,0, , , ,0,0,-0.325195,0.0087,-0.0174,-0.9918
6710,672600,0, , , ,0,0,-0.325195,0.0087,-0.0174,-0.9889
6711,672699,0, , , ,-0.325195,0,0,0.0087,-0.0203,-0.9918
6712,672800,0,121.485802,31.294279,29,0,0,-0.325195,0.0087,-0.0203,-0.9889
6713,672900,0, , , ,0,0,-0.325195,0.0087,-0.0174,-0.9889
6714,673000,0, , , , , , ,0.0087,-0.0203,-0.9889
6715,673099,0, , , ,-0.325195,0,-0.325195,0.0058,-0.0174,-0.9918
6716,673200,0, , , ,-0.325195,0,0,0.0058,-0.0203,-0.9889
6717,673299, , , , ,-0.325195,0,-0.325195,0.0087,-0.0203,-0.9889
6718,673400,0, , , ,0,0,0,0.0145,-0.0203,-0.9918
6719,673499,0, , , ,0,0,0,0.0348,-0.0203,-0.9918
6720,673600,0, , , ,-0.325195,0.325195,-0.325195,0.0609,-0.0203,-0.9889
6721,673699,0, , , ,-0.650391,0.325195,0,0.0609,-0.0174,-0.9889
6722,673800,0,121.485802,31.294287,30,-0.325195,0,-0.325195,0.0406,-0.0203,-0.9918
6723,673900,0, , , ,0,-0.650391,0,0.0261,-0.0232,-0.9947
6724,674000,0, , , , , , ,0.0348,-0.0174,-0.986
6725,674099,0, , , ,-0.325195,-0.325195,-0.325195,0.0319,-0.0203,-0.986
6726,674200,0, , , ,-0.325195,0,-0.325195,0.029,-0.0203,-0.9947
6727,674299,0, , , ,-0.325195,0,0,0.0348,-0.0174,-0.9889
6728,674400,0, , , ,0,0,0,0.0377,-0.0203,-0.9918
6729,674499,0, , , ,-0.325195,0,0,0.0493,-0.0203,-0.9918
6730,674600,0, , , ,0,0,0,0.0725,-0.0174,-0.9889
6731,674701,0, , , ,-0.325195,0,0,0.0957,-0.0174,-0.986
6732,674800,0,121.485802,31.294283,30,-0.650391,0.325195,0,0.116,-0.0174,-0.9918
6733,674900,0, , , ,-0.325195,0.325195,0,0.145,-0.0174,-0.9918
6734,675000,0, , , , , , ,0.174,-0.0145,-0.9918
6735,675099,0.78125, , , ,0,0.650391,0,0.1943,-0.0116,-0.9889
6736,675200,0.94184, , , ,-0.325195,0.650391,0,0.2175,-0.0203,-0.986
6737,675299,1.150174, , , ,0.325195,0,0,0.2262,-0.0174,-0.9831
6738,675400,1.341146, , , ,-0.650391,0,0,0.2349,-0.0174,-0.9831
6739,675500,1.783854, , , ,-0.650391,0,0,0.2407,-0.0145,-0.9889
6740,675600,1.992188, , , ,0.325195,0,0,0.2349,-0.0116,-0.9976
6741,675699, , , , ,0,0,0,0.2262,-0.0116,-0.9831
6742,675800,2.413195,121.485802,31.294277,30,-0.325195,0,0,0.2204,-0.0145,-0.9831
6743,675900, , , , ,-0.650391,0,0,0.2088,-0.0261,-0.9831
6744,676000,2.612847, , , , , , ,0.1943,-0.0087,-1.0005
6745,676099,2.773438, , , ,-0.325195,0,0.325195,0.1827,-0.0029,-0.9976
6746,676200,2.96007, , , ,-0.975586,0.650391,0.975586,0.1914,0.0029,-0.9802
6747,676299,3.125, , , ,0,0,0.650391,0.1885,0,-0.986
6748,676400,3.289931, , , ,0,0,0.650391,0.1624,0,-0.9947
6749,676499,3.43316, , , ,-0.650391,0,1.300781,0.1624,0,-0.9773
6750,676600,3.576389, , , ,-0.650391,-0.325195,1.625977,0.1595,0.0087,-0.9831
6751,676699,3.702257, , , ,-0.325195,0,1.951172,0.1421,0.0087,-1.0034
6752,676800,3.836806,121.485764,31.294292,30,0,0,1.625977,0.1421,0.0145,-0.986
6753,676900,3.962674, , , ,-0.325195,-0.325195,1.951172,0.1102,-0.0058,-1.0005
6754,677000,4.040799, , , , , , ,0.1276,0,-0.9773
6755,677099,4.157986, , , ,-0.975586,0,1.951172,0.1392,0.0029,-0.9918
6756,677200,4.275174, , , ,0,0,1.951172,0.1247,0.0145,-0.9889
6757,677299,4.383681, , , ,0,0,1.625977,0.1305,0,-0.9802
6758,677400,4.600695, , , ,0,0,0.975586,0.1334,-0.0261,-0.986
6759,677499, , , , ,0.325195,0,0.325195,0.1421,-0.0348,-0.9947
6760,677600,4.717882, , , ,-0.650391,0,0,0.1392,-0.0435,-0.9831
6761,677699,4.848091, , , ,0,-0.325195,-0.325195,0.1479,-0.0261,-0.9802
6762,677800,4.956597,121.485733,31.294327,30,-0.975586,-0.975586,-0.975586,0.1334,-0.029,-0.986
6763,677900,5.069445, , , ,-0.650391,-0.325195,-0.975586,0.1218,-0.0087,-0.9947
6764,678000,5.177952, , , , , , ,0.1189,0,-1.0005
6765,678099,5.299479, , , ,0.650391,0,-1.300781,0.1247,-0.0203,-0.9918
6766,678200,5.412327, , , ,-0.650391,0.325195,-0.975586,0.116,-0.0406,-0.9889
6767,678299,5.507813, , , ,-0.650391,0.325195,-1.300781,0.1247,-0.0203,-0.9657
6768,678400,5.716146, , , ,0,0,-1.300781,0.1218,0,-0.9918
6769,678499, , , , ,0,0,-0.975586,0.1189,-0.0232,-1.0092
6770,678600,5.911458, , , ,-0.325195,0,-0.975586,0.1218,-0.0348,-0.9918
6771,678699, , , , ,-0.650391,-0.325195,-0.975586,0.1189,-0.0261,-0.9802
6772,678800,6.011285,121.485718,31.294367,32,-0.325195,0,-1.300781,0.1189,-0.0145,-0.9773
6773,678900,6.128472, , , ,-0.325195,0,-0.975586,0.1305,-0.0232,-0.9889
6774,679000,6.223958, , , , , , ,0.1479,-0.0174,-0.9599
6775,679099,6.345487, , , ,1.951172,0,-0.975586,0.1102,-0.0203,-1.0237
6776,679200,6.462674, , , ,-1.300781,-0.325195,-1.300781,0.145,-0.0754,-0.9657
6777,679299,6.55382, , , ,-0.325195,0,-1.625977,0.1044,-0.0493,-1.0382
6778,679400,6.705729, , , ,-3.251953,1.625977,-1.625977,0.1015,-0.0464,-0.986
6779,679499,6.896702, , , ,0.325195,1.300781,-2.276367,0.1421,0.0029,-0.9889
6780,679600,7.013889, , , ,0,1.300781,-1.625977,0.1131,-0.0174,-0.9686
6781,679699,7.061632, , , ,0.325195,-0.325195,-1.300781,0.1334,-0.0522,-1.0237
6782,679800, ,121.485695,31.29442,32,-0.650391,-1.625977,-1.300781,0.0725,-0.0464,-0.9831
6783,679900,7.139757, , , ,-1.625977,-0.975586,-1.951172,0.0522,-0.0319,-0.9976
6784,680000,7.230903, , , , , , ,0.0638,0,-0.9947
6785,680099,7.265625, , , ,-0.975586,0,-1.625977,0.0696,-0.0551,-0.986
6786,680200, , , , ,-0.650391,0,-1.625977,0.0667,-0.029,-0.9686
6787,680299,7.291667, , , ,-1.300781,-0.650391,-1.300781,0.0609,-0.0087,-0.9918
6788,680400,7.395833, , , ,-0.650391,-0.325195,-0.975586,0.0522,0,-1.0121
6789,680499, , , , ,-0.650391,0.650391,-0.975586,0.0899,-0.0087,-0.9773
6790,680600,7.569445, , , ,-0.650391,0.325195,-0.650391,0.1131,0.0087,-1.0063
6791,680699, , , , ,-0.650391,1.300781,-0.650391,0.1247,-0.0174,-0.9976
6792,680800,7.677952,121.48571,31.294483,32,0,0,-0.325195,0.1334,-0.0116,-0.9715
6793,680900,7.747396, , , ,0,0,-0.325195,0.1131,0.0145,-0.9918
6794,681000,7.929688, , , , , , ,0.1276,-0.0029,-1.0034
6795,681099,8.007813, , , ,0,-0.650391,-0.325195,0.116,-0.0145,-0.9657
6796,681200, , , , ,-0.325195,-0.325195,-0.325195,0.1276,-0.0087,-0.9773
6797,681300,8.220487, , , ,-0.650391,-0.650391,-0.650391,0.1102,-0.0174,-1.0063
6798,681400,8.307292, , , ,0,0,0,0.1044,0,-0.9773
6799,681499, , , , ,0,0,-0.325195,0.1044,-0.0029,-0.9831
6800,681600,8.476563, , , ,-0.975586,0,-0.650391,0.1015,-0.0261,-1.0092
6801,681699, , , , ,-0.325195,0,-0.650391,0.087,0.0261,-0.9831
6802,681800,8.602431,121.48568,31.29454,31,-0.325195,0,-0.650391,0.087,0,-0.986
6803,681900,8.680556, , , ,0,0,-0.325195,0.0812,0.0087,-0.9918
6804,682000,8.719619, , , , , , ,0.0725,0.0203,-0.9802
6805,682099, , , , ,-0.650391,-0.650391,0,0.0725,-0.0174,-0.9831
6806,682200,8.823785, , , ,-0.325195,-0.650391,0,0.0783,0.0174,-0.9744
6807,682299, , , , ,0,-0.975586,0,0.0725,0.0116,-0.9628
6808,682400,8.936632, , , ,0,-0.975586,0.325195,0.0638,-0.0087,-0.9947
6809,682499, , , , ,0,0,0,0.0754,-0.0261,-0.9918
6810,682600,8.984375, , , ,-0.650391,0,0.325195,0.0696,0.0145,-0.9773
6811,682700,9.123264, , , ,0,0,0,0.0783,0.0116,-1.0005
6812,682800,9.201389,121.485626,31.294607,31,-0.325195,0.325195,0,0.0725,-0.0116,-0.9976
6813,682900,9.283854, , , ,0,0.975586,0,0.0754,-0.0145,-1.0266
6814,683000, , , , , , , ,0.087,0.0261,-0.9831
6815,683099,9.405382, , , ,0.975586,0.650391,0,0.087,-0.0029,-0.9947
6816,683200, , , , ,-0.325195,0,0,0.0841,-0.0377,-1.0266
6817,683299,9.509549, , , ,0,-0.975586,0.650391,0.116,0.0319,-0.9048
6818,683400, , , , ,0.650391,-2.276367,0,0.1044,-0.0058,-0.9512
6819,683499,9.565972, , , ,0.325195,-2.926758,-0.325195,0.0551,-0.0464,-1.0208
6820,683600,9.618056, , , ,0,0,0,-0.0058,-0.0145,-0.9831
6821,683699,9.67882, , , ,0.325195,1.625977,-0.325195,0.0464,0,-0.986
6822,683800,9.752604,121.485588,31.294687,32,0.650391,0,-0.325195,0.0435,-0.0174,-0.9831
6823,683900,9.704862, , , ,-0.325195,-1.951172,-0.325195,0.0203,-0.0348,-0.9831
6824,684000,9.665799, , , , , , ,-0.0058,-0.0116,-0.9744
6825,684099,9.67882, , , ,-0.975586,-0.975586,-0.650391,-0.0667,-0.0551,-1.0295
6826,684200,9.6875, , , ,-0.650391,1.300781,-0.650391,-0.0145,0,-0.9918
6827,684299,9.670139, , , ,-0.650391,0.650391,-0.650391,0.0116,-0.0406,-0.9628
6828,684400,9.609375, , , ,-1.300781,-0.325195,-0.325195,-0.0058,-0.0058,-1.0266
6829,684499,9.587674, , , ,-0.975586,-0.650391,-0.650391,-0.0319,-0.029,-0.9918
6830,684600,9.626737, , , ,-1.951172,0.325195,-0.650391,-0.0029,-0.0319,-0.9918
6831,684699, , , , ,-0.325195,0,-0.325195,0.029,0.0435,-0.9454
6832,684800,9.587674,121.48555,31.29476,32,0,-0.975586,0,0.0087,0.0087,-0.9976
6833,684900,9.565972, , , ,-0.650391,-1.951172,0.650391,0.0232,0.0145,-0.9425
6834,685000,9.605035, , , , , , ,0,0.0464,-0.9802
6835,685099,9.648438, , , ,0.975586,-0.650391,0.325195,0.0058,0.0319,-1.0121
6836,685200,9.696181, , , ,1.300781,1.625977,0.325195,0.0029,-0.0203,-0.9976
6837,685299,9.722222, , , ,0,2.276367,0.325195,0.0377,-0.0203,-1.0237
6838,685400, , , , ,-1.951172,1.625977,0,0.0841,-0.0435,-0.9976
6839,685500,9.809029, , , ,-0.325195,0.325195,-0.325195,0.0551,-0.0116,-1.0295
6840,685600, , , , ,-0.650391,0,0,0.0638,-0.0116,-1.0034
6841,685700,9.861112, , , ,-0.650391,0.325195,0,0.0319,0.0116,-0.9425
6842,685800, ,121.485497,31.294863,32,0,-0.650391,0,0.0377,-0.0348,-1.0208
6843,685900,9.874132, , , ,-0.650391,-0.650391,0,0.0261,0.0029,-0.9773
6844,686000,9.900174, , , , , , ,0.0232,-0.0087,-0.9802
6845,686099,9.908854, , , ,0.325195,-0.975586,0,0.0087,-0.0058,-0.9889
6846,686200, , , , ,-0.650391,-0.650391,0,-0.0029,-0.0174,-0.9918
6847,686299,9.921875, , , ,0,0,0,0,0.0116,-0.9744
6848,686400,9.926216, , , ,0,-0.325195,-0.325195,0.0145,-0.0145,-0.9947
6849,686500,9.952257, , , ,-0.325195,0,0,-0.0058,-0.0203,-1.0237
6850,686600,9.973959, , , ,-0.650391,1.625977,0,0.0203,0.0029,-1.0092
6851,686699, , , , ,0,1.300781,0,0.0464,-0.0058,-0.9686
6852,686800,9.99566,121.485466,31.294964,32,-0.650391,0,0,0.0551,-0.0203,-0.9947
6853,686900,10.008681, , , ,-0.650391,-0.650391,0.325195,0.0377,0.0174,-0.9686
6854,687000,10.060764, , , , , , ,0.0464,0.0145,-0.9744
6855,687099,10.117188, , , ,-0.650391,-0.975586,0,0.0609,-0.0609,-0.9715
6856,687200, , , , ,-0.325195,0.325195,0,0.0493,-0.0174,-1.0295
6857,687299,10.182292, , , ,1.625977,0.325195,-0.325195,0.0551,0.0667,-0.9425
6858,687400,10.30816, , , ,0.650391,0.325195,-0.325195,0.0464,-0.058,-1.0237
6859,687499,10.273438, , , ,-0.325195,0,0,0.0319,-0.0348,-0.9947
6860,687600,10.269097, , , ,0,0,-0.325195,0.0232,-0.0116,-0.9802
6861,687700,10.286459, , , ,0,-0.975586,-0.325195,0.0203,-0.0232,-1.0034
6862,687800,10.273438,121.485451,31.295027,31,0,0,0,-0.0087,-0.0319,-0.9947
6863,687900, , , , ,0,0,-0.325195,-0.0029,0,-0.9831
6864,688000,10.269097, , , ,0.325195,-0.325195,-0.650391,0.0145,-0.0435,-0.9744
6865,688100,10.273438, , , , , , ,0.0261,-0.029,-0.9831
6866,688199,10.273438, , , ,-0.975586,-0.650391,-0.650391,0,-0.029,-0.9976
6867,688300,10.30816, , , ,-0.325195,0.650391,-0.650391,0.0029,-0.0116,-1.0005
6868,688399,10.329862, , , ,0,0.975586,-0.325195,0.0174,-0.029,-0.9918
6869,688500,10.329862, , , ,-0.650391,0,-0.650391,0.0319,-0.0522,-1.0005
6870,688599,10.334202, , , ,0.325195,0,-0.325195,0.0116,0.0087,-1.0092
6871,688700,10.347222, , , ,0,0,-0.650391,0.0348,-0.0348,-0.9831
6872,688799, ,121.485413,31.295126,31,-0.975586,0,-0.650391,0.0232,-0.0435,-0.9889
6873,688900,10.351563, , , ,0,-0.325195,-0.650391,0.029,-0.0116,-0.9831
6874,689000, , , , ,0,-0.650391,-0.650391,0.0087,-0.0406,-0.9802
6875,689100,10.351563, , , , , , ,0,-0.0232,-0.9831
6876,689199,10.338542, , , ,-0.325195,-0.325195,-0.325195,-0.0029,-0.0319,-0.9947
6877,689300, , , , ,-0.325195,0.325195,-0.325195,-0.0058,-0.0406,-0.9889
6878,689401,10.30816, , , ,-0.325195,0,-0.650391,-0.0029,-0.0145,-0.9976
6879,689499,10.312501, , , ,-0.325195,0,-0.650391,0.0116,-0.0087,-0.9802
6880,689600, , , , ,-0.325195,0,0,-0.0087,-0.0203,-0.9889
6881,689699,10.295139, , , ,-0.650391,-0.325195,0,0.0058,-0.0261,-0.9889
